Occ_ID,IT_Occupation,Core Skills,,
IT.11.SD.00,Development Engineer,aptness,,
IT.11.SD.00,Development Engineer,kubernetes,,
IT.11.SD.00,Development Engineer,cloud foundry,,
IT.11.SD.00,Development Engineer,bare metal,,
IT.11.SD.00,Development Engineer,android studio,,
IT.11.SD.00,Development Engineer,apex,,
IT.11.SD.00,Development Engineer,quality assurance,,
IT.11.SD.00,Development Engineer,render,,
IT.11.SD.00,Development Engineer,aws devops,,
IT.11.SD.00,Development Engineer,appium,,
IT.11.SD.00,Development Engineer,process validation,,
IT.11.SD.00,Development Engineer,loo,,
IT.11.SD.00,Development Engineer,cloudera,,
IT.11.SD.00,Development Engineer,network monitoring,,
IT.11.SD.00,Development Engineer,hdfs,,
IT.11.SD.00,Development Engineer,value chain,,
IT.11.SD.00,Development Engineer,farmer,,
IT.11.SD.00,Development Engineer,flourish,,
IT.11.SD.00,Development Engineer,kaggle,,
IT.11.SD.00,Development Engineer,performance analysis,,
IT.11.SD.00,Development Engineer,system modeling,,
IT.11.SD.00,Development Engineer,evaluator,,
IT.11.SD.00,Development Engineer,business development,,
IT.11.SD.00,Development Engineer,hydra,,
IT.11.SD.00,Development Engineer,angular,,
IT.11.SD.00,Development Engineer,c programming,,
IT.11.SD.00,Development Engineer,cics,,
IT.11.SD.00,Development Engineer,motorcycle,,
IT.11.SD.00,Development Engineer,system service,,
IT.11.SD.00,Development Engineer,rabbitmq,,
IT.11.SD.00,Development Engineer,data visualisation,,
IT.11.SD.00,Development Engineer,product strategy,,
IT.11.SD.00,Development Engineer,aerospike,,
IT.11.SD.00,Development Engineer,catch,,
IT.11.SD.00,Development Engineer,risk management,,
IT.11.SD.00,Development Engineer,oracle sql server,,
IT.11.SD.00,Development Engineer,setting translate,,
IT.11.SD.00,Development Engineer,mocha,,
IT.11.SD.00,Development Engineer,azure,,
IT.11.SD.00,Development Engineer,needle,,
IT.11.SD.00,Development Engineer,segment,,
IT.11.SD.00,Development Engineer,relay,,
IT.11.SD.00,Development Engineer,sdm,,
IT.11.SD.00,Development Engineer,decipher,,
IT.11.SD.00,Development Engineer,c++ asp,,
IT.11.SD.00,Development Engineer,oracle analytics,,
IT.11.SD.00,Development Engineer,java asp,,
IT.11.SD.00,Development Engineer,unity,,
IT.11.SD.00,Development Engineer,nlp,,
IT.11.SD.00,Development Engineer,decision engine,,
IT.11.SD.00,Development Engineer,rdbms,,
IT.11.SD.00,Development Engineer,microsoft sql server,,
IT.11.SD.00,Development Engineer,fort,,
IT.11.SD.00,Development Engineer,awk,,
IT.11.SD.00,Development Engineer,office 365,,
IT.11.SD.00,Development Engineer,stakeholder management,,
IT.11.SD.00,Development Engineer,xslt,,
IT.11.SD.00,Development Engineer,receptive,,
IT.11.SD.00,Development Engineer,oppotunity,,
IT.11.SD.00,Development Engineer,ant,,
IT.11.SD.00,Development Engineer,load runner,,
IT.11.SD.00,Development Engineer,ruby rail sql,,
IT.11.SD.00,Development Engineer,micro api,,
IT.11.SD.00,Development Engineer,tensorflow,,
IT.11.SD.00,Development Engineer,cassandra,,
IT.11.SD.00,Development Engineer,atm,,
IT.11.SD.00,Development Engineer,data strategy,,
IT.11.SD.00,Development Engineer,oracle pl sql,,
IT.11.SD.00,Development Engineer,prometheus,,
IT.11.SD.00,Development Engineer,risk reporting,,
IT.11.SD.00,Development Engineer,cybersecurity,,
IT.11.SD.00,Development Engineer,parameterisation,,
IT.11.SD.00,Development Engineer,learning platform,,
IT.11.SD.00,Development Engineer,pam,,
IT.11.SD.00,Development Engineer,tester,,
IT.11.SD.00,Development Engineer,seaborn,,
IT.11.SD.00,Development Engineer,xml,,
IT.11.SD.00,Development Engineer,itil,,
IT.11.SD.00,Development Engineer,xsd,,
IT.11.SD.00,Development Engineer,chai,,
IT.11.SD.00,Development Engineer,j2e,,
IT.11.SD.00,Development Engineer,testng,,
IT.11.SD.00,Development Engineer,sdlc analysis,,
IT.11.SD.00,Development Engineer,analytics,,
IT.11.SD.00,Development Engineer,productive,,
IT.11.SD.00,Development Engineer,mega,,
IT.11.SD.00,Development Engineer,jdbc,,
IT.11.SD.00,Development Engineer,circleci,,
IT.11.SD.00,Development Engineer,australia learn,,
IT.11.SD.00,Development Engineer,evolve,,
IT.11.SD.00,Development Engineer,product marketing,,
IT.11.SD.00,Development Engineer,system programming,,
IT.11.SD.00,Development Engineer,heroku,,
IT.11.SD.00,Development Engineer,terraform,,
IT.11.SD.00,Development Engineer,manufacturing management,,
IT.11.SD.00,Development Engineer,perforce,,
IT.11.SD.00,Development Engineer,business administration,,
IT.11.SD.00,Development Engineer,migration planning,,
IT.11.SD.00,Development Engineer,firehose,,
IT.11.SD.00,Development Engineer,jcl,,
IT.11.SD.00,Development Engineer,angular 2+,,
IT.11.SD.00,Development Engineer,c+ c++,,
IT.11.SD.00,Development Engineer,scrum,,
IT.11.SD.00,Development Engineer,aml,,
IT.11.SD.00,Development Engineer,triage,,
IT.11.SD.00,Development Engineer,google workspace,,
IT.11.SD.00,Development Engineer,mulesoft,,
IT.11.SD.00,Development Engineer,software planning,,
IT.11.SD.00,Development Engineer,cobol,,
IT.11.SD.00,Development Engineer,bokeh,,
IT.11.SD.00,Development Engineer,visual basic sql,,
IT.11.SD.00,Development Engineer,ooa,,
IT.11.SD.00,Development Engineer,artifact,,
IT.11.SD.00,Development Engineer,automation testing,,
IT.11.SD.00,Development Engineer,data automate,,
IT.11.SD.00,Development Engineer,informix,,
IT.11.SD.00,Development Engineer,bug tracking,,
IT.11.SD.00,Development Engineer,angular 2,,
IT.11.SD.00,Development Engineer,software design,,
IT.11.SD.00,Development Engineer,qc,,
IT.11.SD.00,Development Engineer,program management,,
IT.11.SD.00,Development Engineer,branding,,
IT.11.SD.00,Development Engineer,forecast,,
IT.11.SD.00,Development Engineer,hyper v,,
IT.11.SD.00,Development Engineer,eclipse,,
IT.11.SD.00,Development Engineer,jmeter,,
IT.11.SD.00,Development Engineer,verbal thinking,,
IT.11.SD.00,Development Engineer,identity platform,,
IT.11.SD.00,Development Engineer,blueprint,,
IT.11.SD.00,Development Engineer,agile software development,,
IT.11.SD.00,Development Engineer,machine learning iot,,
IT.11.SD.00,Development Engineer,google guice,,
IT.11.SD.00,Development Engineer,engine analysis,,
IT.11.SD.00,Development Engineer,quality platform,,
IT.11.SD.00,Development Engineer,informatica,,
IT.11.SD.00,Development Engineer,visual studio platform,,
IT.11.SD.00,Development Engineer,tailwind,,
IT.11.SD.00,Development Engineer,jboss,,
IT.11.SD.00,Development Engineer,software research,,
IT.11.SD.00,Development Engineer,azure synapse analytics,,
IT.11.SD.00,Development Engineer,bootstrap,,
IT.11.SD.00,Development Engineer,benchmarking,,
IT.11.SD.00,Development Engineer,html5,,
IT.11.SD.00,Development Engineer,react django,,
IT.11.SD.00,Development Engineer,perl shell scripting,,
IT.11.SD.00,Development Engineer,word,,
IT.11.SD.00,Development Engineer,confluence,,
IT.11.SD.00,Development Engineer,system control,,
IT.11.SD.00,Development Engineer,rest architecture,,
IT.11.SD.00,Development Engineer,app engine,,
IT.11.SD.00,Development Engineer,arc,,
IT.11.SD.00,Development Engineer,dynatrace,,
IT.11.SD.00,Development Engineer,bash scripting development,,
IT.11.SD.00,Development Engineer,tap,,
IT.11.SD.00,Development Engineer,nagios,,
IT.11.SD.00,Development Engineer,enterprise monitoring,,
IT.11.SD.00,Development Engineer,conflict management,,
IT.11.SD.00,Development Engineer,test plan,,
IT.11.SD.00,Development Engineer,xilinx,,
IT.11.SD.00,Development Engineer,clarity,,
IT.11.SD.00,Development Engineer,developmentprojectswill,,
IT.11.SD.00,Development Engineer,vmware,,
IT.11.SD.00,Development Engineer,caas,,
IT.11.SD.00,Development Engineer,multithreading,,
IT.11.SD.00,Development Engineer,jest,,
IT.11.SD.00,Development Engineer,airflow,,
IT.11.SD.00,Development Engineer,npc,,
IT.11.SD.00,Development Engineer,vertica,,
IT.11.SD.00,Development Engineer,hashicorp,,
IT.11.SD.00,Development Engineer,joy,,
IT.11.SD.00,Development Engineer,service desk,,
IT.11.SD.00,Development Engineer,task planning,,
IT.11.SD.00,Development Engineer,communication planning,,
IT.11.SD.00,Development Engineer,learning and control,,
IT.11.SD.00,Development Engineer,converge,,
IT.11.SD.00,Development Engineer,rest api,,
IT.11.SD.00,Development Engineer,hypothesis testing,,
IT.11.SD.00,Development Engineer,wildfly,,
IT.11.SD.00,Development Engineer,firebug,,
IT.11.SD.00,Development Engineer,containerd,,
IT.11.SD.00,Development Engineer,tanzuapplication,,
IT.11.SD.00,Development Engineer,advanatge,,
IT.11.SD.00,Development Engineer,htpo,,
IT.11.SD.00,Development Engineer,microsoft office suite,,
IT.11.SD.00,Development Engineer,appdynamics,,
IT.11.SD.00,Development Engineer,korean,,
IT.11.SD.00,Development Engineer,windbg,,
IT.11.SD.00,Development Engineer,prototyping,,
IT.11.SD.00,Development Engineer,flow,,
IT.07.ITIA.03,Lead Engineer Systems,gap analysis,,
IT.07.ITIA.03,Lead Engineer Systems,gslb,,
IT.07.ITIA.03,Lead Engineer Systems,saltstack,,
IT.07.ITIA.03,Lead Engineer Systems,bitbucket,,
IT.07.ITIA.03,Lead Engineer Systems,docker,,
IT.07.ITIA.03,Lead Engineer Systems,risk analysis,,
IT.07.ITIA.03,Lead Engineer Systems,ssis,,
IT.07.ITIA.03,Lead Engineer Systems,esxi,,
IT.07.ITIA.03,Lead Engineer Systems,solution architecture,,
IT.07.ITIA.03,Lead Engineer Systems,criterion,,
IT.07.ITIA.03,Lead Engineer Systems,nginx,,
IT.07.ITIA.03,Lead Engineer Systems,oracle rdbms,,
IT.07.ITIA.03,Lead Engineer Systems,matlab,,
IT.07.ITIA.03,Lead Engineer Systems,workday,,
IT.07.ITIA.03,Lead Engineer Systems,c++ v14,,
IT.07.ITIA.03,Lead Engineer Systems,software testing,,
IT.07.ITIA.03,Lead Engineer Systems,postgresql,,
IT.07.ITIA.03,Lead Engineer Systems,dns server,,
IT.07.ITIA.03,Lead Engineer Systems,craft,,
IT.07.ITIA.03,Lead Engineer Systems,performance monitoring,,
IT.07.ITIA.03,Lead Engineer Systems,vhdl,,
IT.07.ITIA.03,Lead Engineer Systems,boot process,,
IT.07.ITIA.03,Lead Engineer Systems,rtu,,
IT.07.ITIA.03,Lead Engineer Systems,unix shell scripting,,
IT.07.ITIA.03,Lead Engineer Systems,jasmine,,
IT.07.ITIA.03,Lead Engineer Systems,apache tomcat,,
IT.07.ITIA.03,Lead Engineer Systems,object detection,,
IT.07.ITIA.03,Lead Engineer Systems,oozie,,
IT.07.ITIA.03,Lead Engineer Systems,gmp,,
IT.07.ITIA.03,Lead Engineer Systems,nexus,,
IT.07.ITIA.03,Lead Engineer Systems,solution management,,
IT.07.ITIA.03,Lead Engineer Systems,objective and compliance,,
IT.07.ITIA.03,Lead Engineer Systems,backbone,,
IT.07.ITIA.03,Lead Engineer Systems,centric,,
IT.07.ITIA.03,Lead Engineer Systems,mobilit?,,
IT.07.ITIA.03,Lead Engineer Systems,communication plan,,
IT.07.ITIA.03,Lead Engineer Systems,fellow,,
IT.07.ITIA.03,Lead Engineer Systems,microsoft cisco,,
IT.07.ITIA.03,Lead Engineer Systems,microsoft visual studio,,
IT.07.ITIA.03,Lead Engineer Systems,quality build,,
IT.07.ITIA.03,Lead Engineer Systems,forth,,
IT.07.ITIA.03,Lead Engineer Systems,network diagram,,
IT.07.ITIA.03,Lead Engineer Systems,eap,,
IT.07.ITIA.03,Lead Engineer Systems,configuration management,,
IT.07.ITIA.03,Lead Engineer Systems,react,,
IT.07.ITIA.03,Lead Engineer Systems,marketing,,
IT.07.ITIA.03,Lead Engineer Systems,agile methodology,,
IT.07.ITIA.03,Lead Engineer Systems,identity governance,,
IT.07.ITIA.03,Lead Engineer Systems,mft,,
IT.07.ITIA.03,Lead Engineer Systems,presto,,
IT.07.ITIA.03,Lead Engineer Systems,junit,,
IT.07.ITIA.03,Lead Engineer Systems,sma,,
IT.07.ITIA.03,Lead Engineer Systems,security architecture,,
IT.07.ITIA.03,Lead Engineer Systems,solution project,,
IT.07.ITIA.03,Lead Engineer Systems,competitive strategy,,
IT.07.ITIA.03,Lead Engineer Systems,software tracking,,
IT.07.ITIA.03,Lead Engineer Systems,saq,,
IT.07.ITIA.03,Lead Engineer Systems,red hat,,
IT.07.ITIA.03,Lead Engineer Systems,clang,,
IT.07.ITIA.03,Lead Engineer Systems,business strategy,,
IT.07.ITIA.03,Lead Engineer Systems,rust,,
IT.07.ITIA.03,Lead Engineer Systems,zabbix,,
IT.07.ITIA.03,Lead Engineer Systems,git,,
IT.07.ITIA.03,Lead Engineer Systems,sql server,,
IT.07.ITIA.03,Lead Engineer Systems,etl,,
IT.07.ITIA.03,Lead Engineer Systems,jvm,,
IT.07.ITIA.03,Lead Engineer Systems,fruit,,
IT.07.ITIA.03,Lead Engineer Systems,sql,,
IT.07.ITIA.03,Lead Engineer Systems,principle,,
IT.07.ITIA.03,Lead Engineer Systems,cloud computing,,
IT.07.ITIA.03,Lead Engineer Systems,cps,,
IT.07.ITIA.03,Lead Engineer Systems,amazon s3,,
IT.07.ITIA.03,Lead Engineer Systems,green belt,,
IT.07.ITIA.03,Lead Engineer Systems,impact analysis,,
IT.07.ITIA.03,Lead Engineer Systems,cloudformation,,
IT.07.ITIA.03,Lead Engineer Systems,governance and audit,,
IT.07.ITIA.03,Lead Engineer Systems,ltm,,
IT.07.ITIA.03,Lead Engineer Systems,people management,,
IT.07.ITIA.03,Lead Engineer Systems,vista,,
IT.07.ITIA.03,Lead Engineer Systems,mrt,,
IT.07.ITIA.03,Lead Engineer Systems,adminstrative,,
IT.07.ITIA.03,Lead Engineer Systems,c++,,
IT.07.ITIA.03,Lead Engineer Systems,gdb,,
IT.07.ITIA.03,Lead Engineer Systems,css3,,
IT.07.ITIA.03,Lead Engineer Systems,tactic,,
IT.07.ITIA.03,Lead Engineer Systems,aws cloud,,
IT.07.ITIA.03,Lead Engineer Systems,circuit,,
IT.07.ITIA.03,Lead Engineer Systems,system integration,,
IT.07.ITIA.03,Lead Engineer Systems,system administration,,
IT.07.ITIA.03,Lead Engineer Systems,javascript,,
IT.07.ITIA.03,Lead Engineer Systems,gradle,,
IT.07.ITIA.03,Lead Engineer Systems,spring boot,,
IT.07.ITIA.03,Lead Engineer Systems,strategic thinking,,
IT.07.ITIA.03,Lead Engineer Systems,performance reporting,,
IT.07.ITIA.03,Lead Engineer Systems,enterprise architect,,
IT.07.ITIA.03,Lead Engineer Systems,machine learning,,
IT.07.ITIA.03,Lead Engineer Systems,load testing,,
IT.07.ITIA.03,Lead Engineer Systems,excel,,
IT.07.ITIA.03,Lead Engineer Systems,xpress,,
IT.07.ITIA.03,Lead Engineer Systems,etp,,
IT.07.ITIA.03,Lead Engineer Systems,teradata,,
IT.07.ITIA.03,Lead Engineer Systems,soa,,
IT.07.ITIA.03,Lead Engineer Systems,service plan,,
IT.07.ITIA.03,Lead Engineer Systems,hub,,
IT.07.ITIA.03,Lead Engineer Systems,software listed,,
IT.07.ITIA.03,Lead Engineer Systems,testing process,,
IT.07.ITIA.03,Lead Engineer Systems,microsoft project,,
IT.07.ITIA.03,Lead Engineer Systems,gcc,,
IT.07.ITIA.03,Lead Engineer Systems,market research,,
IT.07.ITIA.03,Lead Engineer Systems,image build,,
IT.07.ITIA.03,Lead Engineer Systems,spring,,
IT.07.ITIA.03,Lead Engineer Systems,cucm cupc,,
IT.07.ITIA.03,Lead Engineer Systems,visualise,,
IT.07.ITIA.03,Lead Engineer Systems,automation management,,
IT.07.ITIA.03,Lead Engineer Systems,hook up diagram,,
IT.07.ITIA.03,Lead Engineer Systems,mode,,
IT.07.ITIA.03,Lead Engineer Systems,k8s,,
IT.07.ITIA.03,Lead Engineer Systems,postman,,
IT.07.ITIA.03,Lead Engineer Systems,stakeholder engagement,,
IT.07.ITIA.03,Lead Engineer Systems,vulnerability cisco,,
IT.07.ITIA.03,Lead Engineer Systems,enterprise architecture,,
IT.07.ITIA.03,Lead Engineer Systems,clearcase,,
IT.07.ITIA.03,Lead Engineer Systems,lean,,
IT.07.ITIA.03,Lead Engineer Systems,html,,
IT.07.ITIA.03,Lead Engineer Systems,cmake,,
IT.07.ITIA.03,Lead Engineer Systems,event monitoring,,
IT.07.ITIA.03,Lead Engineer Systems,change management,,
IT.07.ITIA.03,Lead Engineer Systems,maven,,
IT.07.ITIA.03,Lead Engineer Systems,perl,,
IT.07.ITIA.03,Lead Engineer Systems,vulnerability management,,
IT.07.ITIA.03,Lead Engineer Systems,gmon,,
IT.07.ITIA.03,Lead Engineer Systems,tfs,,
IT.07.ITIA.03,Lead Engineer Systems,gtm,,
IT.07.ITIA.03,Lead Engineer Systems,microsoft 365,,
IT.07.ITIA.03,Lead Engineer Systems,azure cloud,,
IT.07.ITIA.03,Lead Engineer Systems,drill,,
IT.07.ITIA.03,Lead Engineer Systems,load balancer,,
IT.07.ITIA.03,Lead Engineer Systems,vue,,
IT.07.ITIA.03,Lead Engineer Systems,assembler,,
IT.07.ITIA.03,Lead Engineer Systems,ssh,,
IT.07.ITIA.03,Lead Engineer Systems,testing audit,,
IT.07.ITIA.03,Lead Engineer Systems,any non compliance,,
IT.07.ITIA.03,Lead Engineer Systems,lens,,
IT.07.ITIA.03,Lead Engineer Systems,performance management,,
IT.07.ITIA.03,Lead Engineer Systems,business control,,
IT.07.ITIA.03,Lead Engineer Systems,unix,,
IT.07.ITIA.03,Lead Engineer Systems,software admin,,
IT.07.ITIA.03,Lead Engineer Systems,quality drive,,
IT.07.ITIA.03,Lead Engineer Systems,governance and compliance,,
IT.07.ITIA.03,Lead Engineer Systems,tasking,,
IT.07.ITIA.03,Lead Engineer Systems,servicenow,,
IT.07.ITIA.03,Lead Engineer Systems,business transaction,,
IT.07.ITIA.03,Lead Engineer Systems,hibernate,,
IT.07.ITIA.03,Lead Engineer Systems,ksh,,
IT.07.ITIA.03,Lead Engineer Systems,lna,,
IT.07.ITIA.03,Lead Engineer Systems,deploy,,
IT.07.ITIA.03,Lead Engineer Systems,fluid,,
IT.07.ITIA.03,Lead Engineer Systems,troubleshooting,,
IT.07.ITIA.03,Lead Engineer Systems,prove,,
IT.07.ITIA.03,Lead Engineer Systems,application security,,
IT.07.ITIA.03,Lead Engineer Systems,subversion,,
IT.07.ITIA.03,Lead Engineer Systems,hive,,
